metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,362,0.2186
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,512,0.199
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,724,0.189
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,1024,0.1752
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,1448,0.1652
minkowski,17,ordinal,agglomerator,poly,selectp,std,uniform,7,linear,0.25,2,30,True,1600,0.168
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,16,0.7864000000000001
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,23,0.7711999999999999
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,32,0.6674000000000001
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,45,0.5566
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,64,0.4452
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,91,0.3554
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,128,0.298
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,181,0.2638
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,256,0.2293999999999999
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,362,0.2133999999999999
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,512,0.1936
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,724,0.1862
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,1024,0.1752
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,1448,0.1621999999999999
minkowski,19,ordinal,ka_nystroem,none,selectp,std,distance,8,linear,0.25,2,36,True,1600,0.1604
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,16,0.9
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,23,0.9
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,32,0.8589999999999999
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,45,0.7717999999999999
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,64,0.6886
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,91,0.5338
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,128,0.3864
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,181,0.3264
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,256,0.261
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,362,0.2297999999999999
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,512,0.2075999999999999
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,724,0.196
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,1024,0.1834
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,1448,0.1707999999999999
minkowski,27,ordinal,none,poly,selectp,minmax,uniform,4,linear,0.25,2,31,True,1600,0.1684
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,16,0.9
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,23,0.9
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,32,0.9
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,45,0.8490000000000001
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,64,0.7959999999999999
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,91,0.6556000000000001
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,128,0.4992
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,181,0.3912
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,256,0.3046
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,362,0.2536
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,512,0.2313999999999999
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,724,0.207
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,1024,0.1986
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,1448,0.1866
minkowski,40,ordinal,kernel_pca,poly,none,none,uniform,4,rbf,0.8544561873921,2,25,True,1600,0.1787999999999999
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,16,0.7889999999999999
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,23,0.7782000000000002
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,32,0.7042000000000002
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,45,0.6252
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,64,0.6152
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,91,0.4792
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,128,0.3621999999999999
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,181,0.3128
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,256,0.2724
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,362,0.2446
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,512,0.2211999999999999
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,724,0.2024
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,1024,0.192
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,1448,0.1808
minkowski,42,ordinal,kernel_pca,none,none,minmax,distance,5,rbf,0.3099791609089,2,25,True,1600,0.1754
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,16,0.7874
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,23,0.7760000000000001
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,32,0.7
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,45,0.6197999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,64,0.6325999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,91,0.5036
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,128,0.3844000000000001
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,181,0.3338
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,256,0.2812
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,362,0.2564
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,512,0.2325999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,724,0.2115999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,1024,0.1957999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,1448,0.1835999999999999
minkowski,49,onehot,ka_nystroem,none,none,std,distance,6,linear,0.25,2,25,False,1600,0.1774
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,16,0.7889999999999999
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,23,0.7782000000000002
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,32,0.7042000000000002
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,45,0.6252
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,64,0.64
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,91,0.5046
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,128,0.386
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,181,0.3328
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,256,0.2834
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,362,0.2552
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,512,0.2295999999999999
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,724,0.2049999999999999
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,1024,0.1982
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,1448,0.1829999999999999
minkowski,49,ordinal,kernel_pca,none,selectp,minmax,distance,5,rbf,0.6981349311269,2,61,True,1600,0.1743999999999999
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,16,0.7889999999999999
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,23,0.7782000000000002
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,32,0.7042000000000002
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,45,0.6252
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,64,0.6424
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,91,0.5082
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,128,0.3902
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,181,0.3324
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,256,0.2808
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,362,0.2536
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,512,0.2275999999999999
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,724,0.2065999999999999
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,1024,0.1982
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,1448,0.1834
minkowski,50,onehot,ka_rbf,none,selectp,minmax,distance,5,linear,0.25,2,89,True,1600,0.1772
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,16,0.7889999999999999
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,23,0.7782000000000002
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,32,0.7042000000000002
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,45,0.6252
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,64,0.6452000000000001
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,91,0.5126
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,128,0.3933999999999999
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,181,0.3337999999999999
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,256,0.2832
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,362,0.2554
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,512,0.2286
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,724,0.2093999999999999
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,1024,0.1993999999999999
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,1448,0.1834
minkowski,51,ordinal,kernel_pca,none,none,std,distance,5,rbf,0.4093523314825,2,25,False,1600,0.1767999999999999
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,16,0.7874
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,23,0.7760000000000001
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,32,0.7
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,45,0.6197999999999999
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,64,0.6498
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,91,0.5194
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,128,0.3986
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,181,0.3403999999999999
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,256,0.2885999999999999
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,362,0.2614
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,512,0.2362
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,724,0.2152
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,1024,0.1993999999999999
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,1448,0.1858
minkowski,54,onehot,kernel_pca,none,none,none,distance,6,rbf,0.4666338636246,2,25,True,1600,0.1814
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,16,0.7874000000000001
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,23,0.7762
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,32,0.6990000000000001
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,45,0.6182
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,64,0.6706
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,91,0.5422
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,128,0.4234
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,181,0.3594
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,256,0.3006
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,362,0.271
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,512,0.246
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,724,0.2257999999999999
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,1024,0.206
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,1448,0.1916
minkowski,63,ordinal,lda,poly,none,none,distance,7,linear,0.25,2,25,True,1600,0.1852
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,16,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,23,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,32,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,45,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,64,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,91,0.9
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,128,0.7912
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,181,0.7304
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,256,0.5272
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,362,0.357
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,512,0.2992
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,724,0.2672
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,1024,0.238
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,1448,0.2192
minkowski,93,ordinal,fastica,none,none,std,uniform,10,linear,0.25,2,25,False,1600,0.2158
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,16,0.6626000000000001
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,23,0.6210000000000001
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,32,0.4718
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,45,0.3264
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,64,0.2886
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,91,0.273
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,128,0.2502
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,181,0.2356
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,256,0.2123999999999999
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,362,0.1987999999999999
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,512,0.187
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,724,0.1779999999999999
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,1024,0.1736
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,1448,0.1758
nan_euclidean,1,onehot,fastica,none,none,none,uniform,1,linear,0.25,2,25,True,1600,0.1728
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,16,0.6626000000000001
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,23,0.6210000000000001
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,32,0.4718
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,45,0.3264
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,64,0.2886
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,91,0.273
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,128,0.2502
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,181,0.2356
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,256,0.2123999999999999
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,362,0.1987999999999999
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,512,0.187
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,724,0.1779999999999999
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,1024,0.1736
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,1448,0.1758
nan_euclidean,1,onehot,lda,none,none,none,distance,1,linear,0.25,2,25,True,1600,0.1728
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,16,0.6626000000000001
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,23,0.6210000000000001
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,32,0.4718
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,45,0.3264
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,64,0.2886
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,91,0.273
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,128,0.2502
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,181,0.2356
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,256,0.2123999999999999
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,362,0.1987999999999999
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,512,0.187
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,724,0.1779999999999999
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,1024,0.1736
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,1448,0.1758
nan_euclidean,1,ordinal,lda,poly,none,minmax,uniform,1,linear,0.25,2,25,True,1600,0.1728
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,16,0.6626000000000001
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,23,0.6210000000000001
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,32,0.4718
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,45,0.3264
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,64,0.2886
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,91,0.273
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,128,0.2502
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,181,0.2356
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,256,0.2123999999999999
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,362,0.1987999999999999
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,512,0.187
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,724,0.1779999999999999
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,1024,0.1736
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,1448,0.1758
nan_euclidean,1,ordinal,none,none,selectp,none,uniform,1,linear,0.25,2,53,True,1600,0.1728
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,16,0.7384
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,23,0.6709999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,32,0.539
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,45,0.4307999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,64,0.3429999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,91,0.3204
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,128,0.2855999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,181,0.2648
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,256,0.2466
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,362,0.2232
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,512,0.2035999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,724,0.1941999999999999
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,1024,0.1864
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,1448,0.18
nan_euclidean,2,onehot,ka_rbf,none,none,minmax,uniform,1,linear,0.25,2,25,True,1600,0.1762
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,16,0.6626000000000001
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,23,0.6210000000000001
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,32,0.4718
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,45,0.3264
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,64,0.2886
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,91,0.273
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,128,0.2502
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,181,0.2356
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,256,0.2123999999999999
nan_euclidean,2,onehot,ka_rbf,poly,selectp,minmax,distance,1,linear,0.25,2,63,True,362,0.1987999999999999
